date,year,month,region,nhpi,status,nhpi_growth_pct
2022-06-01,2022,6,British Columbia,128.1,,0.07812499999999556
2022-07-01,2022,7,British Columbia,128.7,,0.4683840749414525
2022-08-01,2022,8,British Columbia,128.7,,0.0
2022-09-01,2022,9,British Columbia,128.7,,0.0
2022-10-01,2022,10,British Columbia,127.8,,-0.6993006993006978
2022-11-01,2022,11,British Columbia,127.7,,-0.07824726134584292
2022-12-01,2022,12,British Columbia,127.6,,-0.0783085356303892
2023-01-01,2023,1,British Columbia,127.1,,-0.39184952978056353
2023-02-01,2023,2,British Columbia,126.8,,-0.2360346184106965
2023-03-01,2023,3,British Columbia,126.8,,0.0
2023-04-01,2023,4,British Columbia,126.8,,0.0
2023-05-01,2023,5,British Columbia,127.0,,0.1577287066246047
2023-06-01,2023,6,British Columbia,127.5,,0.3937007874015741
2023-07-01,2023,7,British Columbia,127.3,,-0.15686274509804088
2023-08-01,2023,8,British Columbia,127.9,,0.47132757266301617
2023-09-01,2023,9,British Columbia,127.4,,-0.3909304143862369
2023-10-01,2023,10,British Columbia,127.4,,0.0
2023-11-01,2023,11,British Columbia,127.3,,-0.07849293563579884
2023-12-01,2023,12,British Columbia,127.3,,0.0
2024-01-01,2024,1,British Columbia,127.1,,-0.15710919088767206
2024-02-01,2024,2,British Columbia,127.2,,0.07867820613691734
2024-03-01,2024,3,British Columbia,127.2,,0.0
2024-04-01,2024,4,British Columbia,127.8,,0.4716981132075526
2024-05-01,2024,5,British Columbia,127.9,,0.07824726134586513
2024-06-01,2024,6,British Columbia,127.0,,-0.703674745895233
2024-07-01,2024,7,British Columbia,127.4,,0.31496062992126816
2024-08-01,2024,8,British Columbia,127.5,,0.07849293563579884
2024-09-01,2024,9,British Columbia,127.3,,-0.15686274509804088
2024-10-01,2024,10,British Columbia,126.6,,-0.5498821681068411
2024-11-01,2024,11,British Columbia,126.6,,0.0
2024-12-01,2024,12,British Columbia,126.6,,0.0
2025-01-01,2025,1,British Columbia,126.7,,0.07898894154818592
2025-02-01,2025,2,British Columbia,126.8,,0.0789265982636067
2025-03-01,2025,3,British Columbia,126.9,,0.07886435331230235
2025-04-01,2025,4,British Columbia,126.8,,-0.07880220646179215
2025-05-01,2025,5,British Columbia,126.3,,-0.39432176656151174
2025-06-01,2025,6,British Columbia,126.1,,-0.15835312747426444
2025-07-01,2025,7,British Columbia,126.0,,-0.07930214115781098
2025-08-01,2025,8,British Columbia,125.2,,-0.6349206349206327
2025-09-01,2025,9,British Columbia,125.4,,0.15974440894568342
2025-10-01,2025,10,British Columbia,125.1,,-0.23923444976077235
2025-11-01,2025,11,British Columbia,124.9,,-0.1598721023181371
2025-12-01,2025,12,British Columbia,124.6,,-0.24019215372298452
2026-01-01,2026,1,British Columbia,124.3,,-0.24077046548955927
2026-02-01,2026,2,British Columbia,124.2,,-0.08045052292839916
2026-03-01,2026,3,British Columbia,123.8,,-0.32206119162641045
2026-04-01,2026,4,British Columbia,123.6,,-0.1615508885298933
2026-05-01,2026,5,British Columbia,122.7,,-0.7281553398058138
2026-06-01,2026,6,British Columbia,122.2,,-0.4074979625101838
1981-01-01,1981,1,Canada,38.2,,
1981-02-01,1981,2,Canada,38.7,,1.308900523560208
1981-03-01,1981,3,Canada,39.3,,1.5503875968992054
1981-04-01,1981,4,Canada,39.9,,1.526717557251911
1981-05-01,1981,5,Canada,40.6,,1.7543859649122862
1981-06-01,1981,6,Canada,40.8,,0.49261083743841194
1981-07-01,1981,7,Canada,40.8,,0.0
1981-08-01,1981,8,Canada,40.6,,-0.4901960784313597
1981-09-01,1981,9,Canada,40.4,,-0.49261083743843415
1981-10-01,1981,10,Canada,40.3,,-0.24752475247524774
1981-11-01,1981,11,Canada,40.2,,-0.2481389578163684
1981-12-01,1981,12,Canada,40.3,,0.24875621890545485
1982-01-01,1982,1,Canada,40.3,,0.0
1982-02-01,1982,2,Canada,40.3,,0.0
1982-03-01,1982,3,Canada,40.1,,-0.4962779156327479
1982-04-01,1982,4,Canada,39.9,,-0.4987531172069848
1982-05-01,1982,5,Canada,39.6,,-0.7518796992481147
1982-06-01,1982,6,Canada,39.3,,-0.757575757575768
1982-07-01,1982,7,Canada,39.0,,-0.7633587786259444
1982-08-01,1982,8,Canada,38.8,,-0.5128205128205221
1982-09-01,1982,9,Canada,38.4,,-1.0309278350515427
1982-10-01,1982,10,Canada,38.3,,-0.26041666666667407
1982-11-01,1982,11,Canada,38.0,,-0.7832898172323688
1982-12-01,1982,12,Canada,37.9,,-0.2631578947368429
1983-01-01,1983,1,Canada,37.9,,0.0
1983-02-01,1983,2,Canada,37.9,,0.0
1983-03-01,1983,3,Canada,37.8,,-0.26385224274406704
1983-04-01,1983,4,Canada,37.8,,0.0
1983-05-01,1983,5,Canada,37.7,,-0.2645502645502451
1983-06-01,1983,6,Canada,37.8,,0.2652519893899141
1983-07-01,1983,7,Canada,37.8,,0.0
1983-08-01,1983,8,Canada,38.0,,0.5291005291005346
1983-09-01,1983,9,Canada,38.0,,0.0
1983-10-01,1983,10,Canada,37.9,,-0.2631578947368429
1983-11-01,1983,11,Canada,38.0,,0.26385224274407815
1983-12-01,1983,12,Canada,37.9,,-0.2631578947368429
1984-01-01,1984,1,Canada,38.0,,0.26385224274407815
1984-02-01,1984,2,Canada,38.0,,0.0
1984-03-01,1984,3,Canada,38.1,,0.263157894736854
1984-04-01,1984,4,Canada,38.2,,0.2624671916010568
1984-05-01,1984,5,Canada,38.2,,0.0
1984-06-01,1984,6,Canada,38.1,,-0.2617801047120505
1984-07-01,1984,7,Canada,38.1,,0.0
1984-08-01,1984,8,Canada,38.0,,-0.2624671916010568
1984-09-01,1984,9,Canada,37.9,,-0.2631578947368429
1984-10-01,1984,10,Canada,37.9,,0.0
1984-11-01,1984,11,Canada,37.8,,-0.26385224274406704
1984-12-01,1984,12,Canada,37.9,,0.2645502645502784
1985-01-01,1985,1,Canada,38.0,,0.26385224274407815
1985-02-01,1985,2,Canada,38.0,,0.0
1985-03-01,1985,3,Canada,38.1,,0.263157894736854
1985-04-01,1985,4,Canada,38.1,,0.0
1985-05-01,1985,5,Canada,38.1,,0.0
1985-06-01,1985,6,Canada,38.3,,0.5249343832020914
1985-07-01,1985,7,Canada,38.4,,0.26109660574413773
1985-08-01,1985,8,Canada,38.5,,0.26041666666667407
1985-09-01,1985,9,Canada,38.8,,0.7792207792207684
1985-10-01,1985,10,Canada,38.9,,0.2577319587628857
1985-11-01,1985,11,Canada,39.2,,0.7712082262210984
1985-12-01,1985,12,Canada,39.3,,0.25510204081631294
1986-01-01,1986,1,Canada,39.8,,1.2722646310432628
1986-02-01,1986,2,Canada,40.3,,1.2562814070351758
1986-03-01,1986,3,Canada,40.6,,0.7444168734491496
1986-04-01,1986,4,Canada,40.8,,0.49261083743841194
1986-05-01,1986,5,Canada,41.1,,0.7352941176470784
1986-06-01,1986,6,Canada,41.3,,0.48661800486617945
1986-07-01,1986,7,Canada,41.6,,0.7263922518159882
1986-08-01,1986,8,Canada,42.0,,0.9615384615384581
1986-09-01,1986,9,Canada,42.8,,1.904761904761898
1986-10-01,1986,10,Canada,43.2,,0.9345794392523477
1986-11-01,1986,11,Canada,43.8,,1.388888888888884
1986-12-01,1986,12,Canada,44.0,,0.4566210045662267
1987-01-01,1987,1,Canada,44.4,,0.9090909090909038
1987-02-01,1987,2,Canada,45.2,,1.8018018018018056
1987-03-01,1987,3,Canada,46.6,,3.0973451327433565
1987-04-01,1987,4,Canada,47.1,,1.0729613733905685
1987-05-01,1987,5,Canada,47.5,,0.849256900212314
1987-06-01,1987,6,Canada,47.7,,0.42105263157894424
1987-07-01,1987,7,Canada,48.0,,0.6289308176100628
1987-08-01,1987,8,Canada,48.2,,0.4166666666666652
1987-09-01,1987,9,Canada,48.7,,1.0373443983402453
1987-10-01,1987,10,Canada,48.9,,0.4106776180698102
1987-11-01,1987,11,Canada,49.1,,0.4089979550102374
1987-12-01,1987,12,Canada,49.1,,0.0
1988-01-01,1988,1,Canada,49.3,,0.40733197556006573
1988-02-01,1988,2,Canada,49.8,,1.0141987829614507
1988-03-01,1988,3,Canada,50.3,,1.0040160642570184
1988-04-01,1988,4,Canada,51.2,,1.7892644135188984
1988-05-01,1988,5,Canada,51.9,,1.3671875
1988-06-01,1988,6,Canada,52.3,,0.7707129094412402
1988-07-01,1988,7,Canada,52.5,,0.3824091778202643
1988-08-01,1988,8,Canada,53.0,,0.952380952380949
1988-09-01,1988,9,Canada,53.9,,1.6981132075471583
1988-10-01,1988,10,Canada,54.3,,0.7421150278293043
1988-11-01,1988,11,Canada,55.0,,1.2891344383057168
1988-12-01,1988,12,Canada,55.8,,1.4545454545454417
1989-01-01,1989,1,Canada,56.3,,0.8960573476702427
1989-02-01,1989,2,Canada,57.7,,2.486678507992912
1989-03-01,1989,3,Canada,58.6,,1.5597920277296229
1989-04-01,1989,4,Canada,59.1,,0.8532423208191142
1989-05-01,1989,5,Canada,59.3,,0.33840947546530664
1989-06-01,1989,6,Canada,59.6,,0.5059021922428464
1989-07-01,1989,7,Canada,59.8,,0.3355704697986406
1989-08-01,1989,8,Canada,59.8,,0.0
1989-09-01,1989,9,Canada,60.1,,0.5016722408026864
1989-10-01,1989,10,Canada,60.4,,0.4991680532445919
1989-11-01,1989,11,Canada,60.8,,0.6622516556291425
1989-12-01,1989,12,Canada,61.1,,0.49342105263159297
1990-01-01,1990,1,Canada,61.7,,0.9819967266775809
1990-02-01,1990,2,Canada,61.8,,0.16207455429497752
1990-03-01,1990,3,Canada,61.9,,0.16181229773462036
1990-04-01,1990,4,Canada,61.8,,-0.1615508885298933
1990-05-01,1990,5,Canada,61.5,,-0.4854368932038833
1990-06-01,1990,6,Canada,60.8,,-1.1382113821138296
1990-07-01,1990,7,Canada,60.4,,-0.6578947368421018
1990-08-01,1990,8,Canada,59.8,,-0.9933774834437137
1990-09-01,1990,9,Canada,59.0,,-1.3377926421404673
1990-10-01,1990,10,Canada,58.6,,-0.6779661016949157
1990-11-01,1990,11,Canada,58.0,,-1.0238907849829393
1990-12-01,1990,12,Canada,57.8,,-0.34482758620689724
1991-01-01,1991,1,Canada,56.9,,-1.557093425605538
1991-02-01,1991,2,Canada,55.8,,-1.9332161687170446
1991-03-01,1991,3,Canada,56.0,,0.35842293906811484
1991-04-01,1991,4,Canada,55.8,,-0.357142857142867
1991-05-01,1991,5,Canada,56.2,,0.7168458781362075
1991-06-01,1991,6,Canada,56.2,,0.0
1991-07-01,1991,7,Canada,56.3,,0.177935943060481
1991-08-01,1991,8,Canada,56.2,,-0.1776198934280493
1991-09-01,1991,9,Canada,56.2,,0.0
1991-10-01,1991,10,Canada,56.2,,0.0
1991-11-01,1991,11,Canada,55.9,,-0.5338078291814985
1991-12-01,1991,12,Canada,55.9,,0.0
1992-01-01,1992,1,Canada,55.8,,-0.17889087656529634
1992-02-01,1992,2,Canada,55.8,,0.0
1992-03-01,1992,3,Canada,55.9,,0.17921146953405742
1992-04-01,1992,4,Canada,56.0,,0.17889087656530744
1992-05-01,1992,5,Canada,56.0,,0.0
1992-06-01,1992,6,Canada,56.2,,0.3571428571428559
1992-07-01,1992,7,Canada,56.3,,0.177935943060481
1992-08-01,1992,8,Canada,56.3,,0.0
1992-09-01,1992,9,Canada,56.2,,-0.1776198934280493
1992-10-01,1992,10,Canada,56.3,,0.177935943060481
1992-11-01,1992,11,Canada,56.3,,0.0
1992-12-01,1992,12,Canada,56.3,,0.0
1993-01-01,1993,1,Canada,56.2,,-0.1776198934280493
1993-02-01,1993,2,Canada,56.4,,0.3558718861209842
1993-03-01,1993,3,Canada,56.7,,0.5319148936170359
1993-04-01,1993,4,Canada,57.0,,0.5291005291005346
1993-05-01,1993,5,Canada,56.8,,-0.35087719298245723
1993-06-01,1993,6,Canada,56.9,,0.17605633802817433
1993-07-01,1993,7,Canada,57.0,,0.17574692442883233
1993-08-01,1993,8,Canada,57.1,,0.17543859649122862
1993-09-01,1993,9,Canada,57.1,,0.0
1993-10-01,1993,10,Canada,57.0,,-0.17513134851138146
1993-11-01,1993,11,Canada,57.0,,0.0
1993-12-01,1993,12,Canada,56.9,,-0.17543859649122862
1994-01-01,1994,1,Canada,57.0,,0.17574692442883233
1994-02-01,1994,2,Canada,56.9,,-0.17543859649122862
1994-03-01,1994,3,Canada,56.9,,0.0
1994-04-01,1994,4,Canada,56.9,,0.0
1994-05-01,1994,5,Canada,56.9,,0.0
1994-06-01,1994,6,Canada,57.0,,0.17574692442883233
1994-07-01,1994,7,Canada,56.9,,-0.17543859649122862
1994-08-01,1994,8,Canada,57.0,,0.17574692442883233
1994-09-01,1994,9,Canada,57.0,,0.0
1994-10-01,1994,10,Canada,56.9,,-0.17543859649122862
1994-11-01,1994,11,Canada,56.8,,-0.17574692442882123
1994-12-01,1994,12,Canada,56.8,,0.0
1995-01-01,1995,1,Canada,56.8,,0.0
1995-02-01,1995,2,Canada,56.7,,-0.17605633802816323
1995-03-01,1995,3,Canada,56.6,,-0.17636684303351524
1995-04-01,1995,4,Canada,56.5,,-0.17667844522968323
1995-05-01,1995,5,Canada,56.4,,-0.1769911504424848
1995-06-01,1995,6,Canada,56.3,,-0.17730496453900457
1995-07-01,1995,7,Canada,56.2,,-0.1776198934280493
1995-08-01,1995,8,Canada,56.2,,0.0
1995-09-01,1995,9,Canada,56.2,,0.0
1995-10-01,1995,10,Canada,55.9,,-0.5338078291814985
1995-11-01,1995,11,Canada,55.6,,-0.5366726296958779
1995-12-01,1995,12,Canada,55.7,,0.17985611510791255
1996-01-01,1996,1,Canada,55.6,,-0.17953321364452268
1996-02-01,1996,2,Canada,55.4,,-0.3597122302158362
1996-03-01,1996,3,Canada,55.3,,-0.18050541516245744
1996-04-01,1996,4,Canada,55.1,,-0.3616636528028905
1996-05-01,1996,5,Canada,55.0,,-0.1814882032667886
1996-06-01,1996,6,Canada,55.1,,0.1818181818181941
1996-07-01,1996,7,Canada,55.0,,-0.1814882032667886
1996-08-01,1996,8,Canada,55.0,,0.0
1996-09-01,1996,9,Canada,55.0,,0.0
1996-10-01,1996,10,Canada,55.0,,0.0
1996-11-01,1996,11,Canada,55.2,,0.363636363636366
1996-12-01,1996,12,Canada,55.2,,0.0
1997-01-01,1997,1,Canada,55.3,,0.18115942028984477
1997-02-01,1997,2,Canada,55.4,,0.1808318264014508
1997-03-01,1997,3,Canada,55.5,,0.18050541516245744
1997-04-01,1997,4,Canada,55.5,,0.0
1997-05-01,1997,5,Canada,55.6,,0.18018018018017834
1997-06-01,1997,6,Canada,55.6,,0.0
1997-07-01,1997,7,Canada,55.6,,0.0
1997-08-01,1997,8,Canada,55.6,,0.0
1997-09-01,1997,9,Canada,55.6,,0.0
1997-10-01,1997,10,Canada,55.6,,0.0
1997-11-01,1997,11,Canada,55.8,,0.3597122302158251
1997-12-01,1997,12,Canada,55.9,,0.17921146953405742
1998-01-01,1998,1,Canada,56.0,,0.17889087656530744
1998-02-01,1998,2,Canada,56.0,,0.0
1998-03-01,1998,3,Canada,56.0,,0.0
1998-04-01,1998,4,Canada,56.0,,0.0
1998-05-01,1998,5,Canada,56.1,,0.17857142857142794
1998-06-01,1998,6,Canada,56.2,,0.17825311942958333
1998-07-01,1998,7,Canada,56.2,,0.0
1998-08-01,1998,8,Canada,56.2,,0.0
1998-09-01,1998,9,Canada,56.2,,0.0
1998-10-01,1998,10,Canada,56.2,,0.0
1998-11-01,1998,11,Canada,56.2,,0.0
1998-12-01,1998,12,Canada,56.3,,0.177935943060481
1999-01-01,1999,1,Canada,56.3,,0.0
1999-02-01,1999,2,Canada,56.3,,0.0
1999-03-01,1999,3,Canada,56.4,,0.1776198934280604
1999-04-01,1999,4,Canada,56.4,,0.0
1999-05-01,1999,5,Canada,56.4,,0.0
1999-06-01,1999,6,Canada,56.4,,0.0
1999-07-01,1999,7,Canada,56.5,,0.17730496453900457
1999-08-01,1999,8,Canada,56.7,,0.3539823008849696
1999-09-01,1999,9,Canada,56.8,,0.17636684303350414
1999-10-01,1999,10,Canada,56.9,,0.17605633802817433
1999-11-01,1999,11,Canada,57.1,,0.35149384885764245
1999-12-01,1999,12,Canada,57.2,,0.17513134851139256
2000-01-01,2000,1,Canada,57.2,,0.0
2000-02-01,2000,2,Canada,57.4,,0.34965034965033226
2000-03-01,2000,3,Canada,57.5,,0.17421602787457413
2000-04-01,2000,4,Canada,57.6,,0.17391304347826875
2000-05-01,2000,5,Canada,57.8,,0.3472222222222099
2000-06-01,2000,6,Canada,57.8,,0.0
2000-07-01,2000,7,Canada,57.9,,0.17301038062282892
2000-08-01,2000,8,Canada,58.1,,0.3454231433505983
2000-09-01,2000,9,Canada,58.2,,0.1721170395869276
2000-10-01,2000,10,Canada,58.3,,0.1718213058419238
2000-11-01,2000,11,Canada,58.5,,0.34305317324185847
2000-12-01,2000,12,Canada,58.6,,0.17094017094017033
2001-01-01,2001,1,Canada,58.7,,0.17064846416381396
2001-02-01,2001,2,Canada,58.8,,0.17035775127767216
2001-03-01,2001,3,Canada,59.0,,0.3401360544217802
2001-04-01,2001,4,Canada,59.2,,0.3389830508474523
2001-05-01,2001,5,Canada,59.3,,0.16891891891890332
2001-06-01,2001,6,Canada,59.5,,0.3372681281618828
2001-07-01,2001,7,Canada,59.6,,0.1680672268907557
2001-08-01,2001,8,Canada,59.7,,0.1677852348993314
2001-09-01,2001,9,Canada,59.9,,0.3350083752093669
2001-10-01,2001,10,Canada,59.9,,0.0
2001-11-01,2001,11,Canada,60.1,,0.33388981636059967
2001-12-01,2001,12,Canada,60.2,,0.16638935108153063
2002-01-01,2002,1,Canada,60.4,,0.33222591362125353
2002-02-01,2002,2,Canada,60.8,,0.6622516556291425
2002-03-01,2002,3,Canada,61.0,,0.328947368421062
2002-04-01,2002,4,Canada,61.4,,0.6557377049180246
2002-05-01,2002,5,Canada,61.8,,0.6514657980456029
2002-06-01,2002,6,Canada,61.9,,0.16181229773462036
2002-07-01,2002,7,Canada,62.0,,0.1615508885298933
2002-08-01,2002,8,Canada,62.3,,0.4838709677419395
2002-09-01,2002,9,Canada,62.4,,0.16051364365972098
2002-10-01,2002,10,Canada,62.7,,0.48076923076922906
2002-11-01,2002,11,Canada,63.1,,0.6379585326953707
2002-12-01,2002,12,Canada,63.3,,0.31695721077653616
2003-01-01,2003,1,Canada,63.4,,0.15797788309637184
2003-02-01,2003,2,Canada,63.8,,0.6309148264984188
2003-03-01,2003,3,Canada,63.9,,0.15673981191222097
2003-04-01,2003,4,Canada,64.1,,0.3129890453833939
2003-05-01,2003,5,Canada,64.5,,0.6240249609984483
2003-06-01,2003,6,Canada,64.7,,0.31007751937985883
2003-07-01,2003,7,Canada,64.9,,0.3091190108191588
2003-08-01,2003,8,Canada,65.2,,0.46224961479197635
2003-09-01,2003,9,Canada,65.5,,0.4601226993864893
2003-10-01,2003,10,Canada,65.8,,0.45801526717557106
2003-11-01,2003,11,Canada,66.3,,0.7598784194528863
2003-12-01,2003,12,Canada,66.5,,0.3016591251885359
2004-01-01,2004,1,Canada,66.7,,0.3007518796992459
2004-02-01,2004,2,Canada,66.9,,0.2998500749625155
2004-03-01,2004,3,Canada,67.2,,0.4484304932735439
2004-04-01,2004,4,Canada,67.7,,0.7440476190476275
2004-05-01,2004,5,Canada,68.2,,0.7385524372230501
2004-06-01,2004,6,Canada,68.7,,0.7331378299120228
2004-07-01,2004,7,Canada,68.8,,0.14556040756912303
2004-08-01,2004,8,Canada,69.1,,0.43604651162789665
2004-09-01,2004,9,Canada,69.3,,0.28943560057888007
2004-10-01,2004,10,Canada,69.5,,0.28860028860029363
2004-11-01,2004,11,Canada,69.8,,0.4316546762589857
2004-12-01,2004,12,Canada,69.9,,0.14326647564470996
2005-01-01,2005,1,Canada,70.1,,0.28612303290413976
2005-02-01,2005,2,Canada,70.3,,0.28530670470756636
2005-03-01,2005,3,Canada,70.6,,0.426742532005675
2005-04-01,2005,4,Canada,71.0,,0.56657223796035
2005-05-01,2005,5,Canada,71.3,,0.42253521126760507
2005-06-01,2005,6,Canada,71.9,,0.8415147265077305
2005-07-01,2005,7,Canada,72.0,,0.13908205841446364
2005-08-01,2005,8,Canada,72.3,,0.4166666666666652
2005-09-01,2005,9,Canada,72.7,,0.5532503457814641
2005-10-01,2005,10,Canada,73.2,,0.687757909215958
2005-11-01,2005,11,Canada,73.6,,0.5464480874316724
2005-12-01,2005,12,Canada,74.1,,0.6793478260869623
2006-01-01,2006,1,Canada,74.7,,0.809716599190291
2006-02-01,2006,2,Canada,75.2,,0.6693440428380271
2006-03-01,2006,3,Canada,76.0,,1.0638297872340496
2006-04-01,2006,4,Canada,76.9,,1.1842105263157876
2006-05-01,2006,5,Canada,77.8,,1.1703511053315907
2006-06-01,2006,6,Canada,79.0,,1.5424164524421524
2006-07-01,2006,7,Canada,79.8,,1.0126582278481067
2006-08-01,2006,8,Canada,81.0,,1.5037593984962516
2006-09-01,2006,9,Canada,81.4,,0.4938271604938427
2006-10-01,2006,10,Canada,81.6,,0.24570024570023108
2006-11-01,2006,11,Canada,82.0,,0.4901960784313708
2006-12-01,2006,12,Canada,82.0,,0.0
2007-01-01,2007,1,Canada,82.3,,0.3658536585365857
2007-02-01,2007,2,Canada,82.7,,0.486026731470246
2007-03-01,2007,3,Canada,83.0,,0.36275695284160303
2007-04-01,2007,4,Canada,83.7,,0.8433734939758963
2007-05-01,2007,5,Canada,84.6,,1.0752688172043001
2007-06-01,2007,6,Canada,85.1,,0.5910165484633634
2007-07-01,2007,7,Canada,85.9,,0.9400705052879044
2007-08-01,2007,8,Canada,86.3,,0.4656577415599328
2007-09-01,2007,9,Canada,86.5,,0.2317497103128563
2007-10-01,2007,10,Canada,86.6,,0.11560693641616826
2007-11-01,2007,11,Canada,87.0,,0.46189376443419583
2007-12-01,2007,12,Canada,87.1,,0.11494252873562871
2008-01-01,2008,1,Canada,87.6,,0.574052812858783
2008-02-01,2008,2,Canada,87.9,,0.34246575342467
2008-03-01,2008,3,Canada,88.1,,0.22753128555175195
2008-04-01,2008,4,Canada,88.1,,0.0
2008-05-01,2008,5,Canada,88.1,,0.0
2008-06-01,2008,6,Canada,88.2,,0.11350737797957144
2008-07-01,2008,7,Canada,88.2,,0.0
2008-08-01,2008,8,Canada,88.2,,0.0
2008-09-01,2008,9,Canada,88.3,,0.11337868480725266
2008-10-01,2008,10,Canada,87.9,,-0.45300113250281715
2008-11-01,2008,11,Canada,87.7,,-0.22753128555176305
2008-12-01,2008,12,Canada,87.5,,-0.22805017103763037
2009-01-01,2009,1,Canada,87.0,,-0.5714285714285672
2009-02-01,2009,2,Canada,86.4,,-0.6896551724137834
2009-03-01,2009,3,Canada,86.0,,-0.462962962962965
2009-04-01,2009,4,Canada,85.5,,-0.5813953488372103
2009-05-01,2009,5,Canada,85.4,,-0.11695906432748204
2009-06-01,2009,6,Canada,85.2,,-0.23419203747072626
2009-07-01,2009,7,Canada,85.4,,0.23474178403755097
2009-08-01,2009,8,Canada,85.5,,0.11709601873535203
2009-09-01,2009,9,Canada,85.9,,0.4678362573099504
2009-10-01,2009,10,Canada,86.1,,0.2328288707799553
2009-11-01,2009,11,Canada,86.4,,0.34843205574914826
2009-12-01,2009,12,Canada,86.7,,0.3472222222222099
2010-01-01,2010,1,Canada,87.1,,0.46136101499423265
2010-02-01,2010,2,Canada,87.1,,0.0
2010-03-01,2010,3,Canada,87.4,,0.3444316877152742
2010-04-01,2010,4,Canada,87.6,,0.22883295194506825
2010-05-01,2010,5,Canada,87.9,,0.34246575342467
2010-06-01,2010,6,Canada,88.0,,0.11376564277587597
2010-07-01,2010,7,Canada,87.9,,-0.1136363636363602
2010-08-01,2010,8,Canada,88.0,,0.11376564277587597
2010-09-01,2010,9,Canada,88.1,,0.1136363636363491
2010-10-01,2010,10,Canada,88.2,,0.11350737797957144
2010-11-01,2010,11,Canada,88.4,,0.22675736961450532
2010-12-01,2010,12,Canada,88.4,,0.0
2011-01-01,2011,1,Canada,88.6,,0.2262443438913797
2011-02-01,2011,2,Canada,89.0,,0.4514672686230403
2011-03-01,2011,3,Canada,89.0,,0.0
2011-04-01,2011,4,Canada,89.2,,0.22471910112360494
2011-05-01,2011,5,Canada,89.6,,0.4484304932735439
2011-06-01,2011,6,Canada,89.8,,0.22321428571427937
2011-07-01,2011,7,Canada,89.9,,0.11135857461026522
2011-08-01,2011,8,Canada,90.0,,0.11123470522802492
2011-09-01,2011,9,Canada,90.1,,0.11111111111110628
2011-10-01,2011,10,Canada,90.3,,0.2219755826859071
2011-11-01,2011,11,Canada,90.6,,0.33222591362125353
2011-12-01,2011,12,Canada,90.7,,0.11037527593820151
2012-01-01,2012,1,Canada,90.8,,0.11025358324145973
2012-02-01,2012,2,Canada,91.0,,0.22026431718062955
2012-03-01,2012,3,Canada,91.3,,0.3296703296703285
2012-04-01,2012,4,Canada,91.5,,0.21905805038335835
2012-05-01,2012,5,Canada,91.7,,0.21857923497268228
2012-06-01,2012,6,Canada,91.9,,0.21810250817884125
2012-07-01,2012,7,Canada,92.0,,0.10881392818280489
2012-08-01,2012,8,Canada,92.1,,0.10869565217390686
2012-09-01,2012,9,Canada,92.3,,0.21715526601520097
2012-10-01,2012,10,Canada,92.5,,0.21668472372697867
2012-11-01,2012,11,Canada,92.6,,0.108108108108107
2012-12-01,2012,12,Canada,92.7,,0.1079913606911509
2013-01-01,2013,1,Canada,92.8,,0.10787486515642097
2013-02-01,2013,2,Canada,93.0,,0.21551724137931494
2013-03-01,2013,3,Canada,93.0,,0.0
2013-04-01,2013,4,Canada,93.2,,0.21505376344086446
2013-05-01,2013,5,Canada,93.4,,0.21459227467810482
2013-06-01,2013,6,Canada,93.5,,0.10706638115631772
2013-07-01,2013,7,Canada,93.6,,0.10695187165774556
2013-08-01,2013,8,Canada,93.7,,0.10683760683760646
2013-09-01,2013,9,Canada,93.8,,0.10672358591248265
2013-10-01,2013,10,Canada,93.8,,0.0
2013-11-01,2013,11,Canada,93.9,,0.10660980810235365
2013-12-01,2013,12,Canada,93.9,,0.0
2014-01-01,2014,1,Canada,94.1,,0.21299254526090383
2014-02-01,2014,2,Canada,94.4,,0.31880977683316214
2014-03-01,2014,3,Canada,94.5,,0.10593220338981357
2014-04-01,2014,4,Canada,94.7,,0.2116402116402183
2014-05-01,2014,5,Canada,94.8,,0.10559662090812161
2014-06-01,2014,6,Canada,94.9,,0.10548523206752591
2014-07-01,2014,7,Canada,94.9,,0.0
2014-08-01,2014,8,Canada,95.2,,0.31612223393044925
2014-09-01,2014,9,Canada,95.3,,0.10504201680672232
2014-10-01,2014,10,Canada,95.4,,0.10493179433368471
2014-11-01,2014,11,Canada,95.5,,0.10482180293500676
2014-12-01,2014,12,Canada,95.5,,0.0
2015-01-01,2015,1,Canada,95.5,,0.0
2015-02-01,2015,2,Canada,95.6,,0.10471204188480243
2015-03-01,2015,3,Canada,95.7,,0.10460251046024993
2015-04-01,2015,4,Canada,95.7,,0.0
2015-05-01,2015,5,Canada,95.9,,0.2089864158829613
2015-06-01,2015,6,Canada,96.1,,0.2085505735140547
2015-07-01,2015,7,Canada,96.2,,0.10405827263268996
2015-08-01,2015,8,Canada,96.5,,0.31185031185030354
2015-09-01,2015,9,Canada,96.6,,0.10362694300518616
2015-10-01,2015,10,Canada,96.8,,0.20703933747412417
2015-11-01,2015,11,Canada,96.9,,0.10330578512398603
2015-12-01,2015,12,Canada,97.0,,0.10319917440659854
2016-01-01,2016,1,Canada,97.1,,0.10309278350515427
2016-02-01,2016,2,Canada,97.3,,0.2059732234809486
2016-03-01,2016,3,Canada,97.5,,0.20554984583762703
2016-04-01,2016,4,Canada,97.7,,0.20512820512821328
2016-05-01,2016,5,Canada,98.5,,0.8188331627430934
2016-06-01,2016,6,Canada,98.6,,0.10152284263957867
